question_id,answer,model,prompt_variant,sample_idx,is_human,grader_model,thesis_clarity,argumentative_soundness,dialectical_engagement,precision_distinctions,substantive_contribution,example_quality,total,timestamp,answer_char_count,reasoning_char_count,output_tokens,reasoning_tokens
Viera-SenseTime-2020,"How can an organism, or a machine, be said to “sense” time if time itself never reaches out and pushes on anything?  The objection rests on a familiar causal-transduction picture of the senses: photons strike retinas, pressure waves strike cochleae, chemical molecules bind to olfactory receptors.  Because time is not the sort of entity that exerts forces, the thought goes, there can be no sense dedicated to time.  In what follows I argue that the objection conflates two very different ways in wh",openai/o3,answer_with_rubric_2k,13,False,openai/o3,5,5,6,6,5,6,33,2026-02-04T02:00:04.212558,11295,0,2876,448
Viera-SenseTime-2020,"Sensing Time Without Time’s Touch:
Covariance, Clocks, and the Causal Impotence Objection
≈ 2,000 words

1. Introduction and Thesis  
Most philosophers accept a “causal contact” requirement on genuine perception: a sensory system carries information about a feature F only if that feature exerts—or is mediated by—causal influence on the system. Time, however, is often said to be “causally impotent”: nothing is pushed, pulled, or impinged upon by time itself.  Hence (the objection runs) there can ",openai/o3,answer_with_rubric_2k,14,False,openai/o3,6,6,5,6,5,6,34,2026-02-04T02:00:04.212558,15304,0,4182,896
Builes-ParadoxEvidentialEquivalence-2020,"Finitely Many Heads: What Symmetry and Conditionalization Really Say

1. Stating the thesis  
If you learn that out of a countably infinite family of fair, independent coin-flips only finitely many landed heads, your rational credence that your own coin landed heads should drop to 0.  The attractive but mistaken view that it ought to stay at ½ rests on a too-simple reading of “still a fair coin” and on the thought that one cannot condition on probability-zero events.  Once we take proper account",openai/o3,rubric_v2_tryhard,0,False,openai/o3,5,6,5,6,5,6,33,2026-02-04T02:08:09.017945,11658,0,4161,1536
Builes-ParadoxEvidentialEquivalence-2020,"Only finitely many heads were flipped.  What, now, should I think about my own coin?

I shall defend the answer “your rational credence should be 0,” i.e. you should become certain that your coin landed tails.  The route to that verdict is not obvious, and seemingly respectable arguments pull the other way.  So I shall proceed in five steps.

1.  Frame the problem with care.  
2.  Explain why the familiar independence‐and‐fairness thought quickly tempts one toward the ½ answer.  
3.  Show where ",openai/o3,rubric_v2_tryhard,1,False,openai/o3,5,6,5,5,5,4,30,2026-02-04T02:08:09.017945,11513,0,4976,2112
Builes-ParadoxEvidentialEquivalence-2020,"                                   Only Finitely Many Heads:  
                     Updating on a Measure-Zero Tail Event in an Infinite Lottery  


1. The Set-Up and the Tension  

Imagine an ω-sequence ⟨C0,C1,C2,…⟩ of independent, fair coin flips.  You are person 0: coin C0 sits sealed in front of you.  The organiser now announces:  

          F:  “Of all the infinitely many coins, only finitely many landed heads.”  

Before hearing F you assign ½ to the proposition H0 that your own coin show",openai/o3,rubric_v2_tryhard,2,False,openai/o3,5,6,5,5,5,5,31,2026-02-04T02:08:09.017945,12503,0,4068,1152
Builes-ParadoxEvidentialEquivalence-2020,"Heads in a Sea of Tails  
Why your credence should sink from ½ to 0 when you learn that only finitely many heads were tossed

1. Setting the problem  

Imagine an infinite array of independent fair‐coin tosses indexed by the natural numbers. Coin 0 is yours; coin 1, coin 2, … belong to the other participants. A referee now tells you an event of measure zero has occurred:

F: “The total number of heads in the entire sequence is finite.”

What should you believe about

H₀: “coin 0 landed heads”

a",openai/o3,rubric_v2_tryhard,3,False,openai/o3,5,5,5,5,4,4,28,2026-02-04T02:08:09.017945,9195,0,3484,1344
Builes-ParadoxEvidentialEquivalence-2020,"Only finitely many heads: why your own coin is (almost) certainly tails  

1. The puzzle in outline  
A fair coin, tossed in isolation, gives each of us a familiar ½-credence in heads.  Now imagine that you and countably many companions all toss such coins simultaneously and independently.  At first blush nothing seems to change for any particular participant—why should what a distant stranger flips affect the intrinsic workings of my own coin?  Yet you are suddenly handed the extraordinary news",openai/o3,rubric_v2_tryhard,4,False,openai/o3,5,6,5,5,4,5,30,2026-02-04T02:08:09.017945,11535,0,4713,1984
Builes-ParadoxEvidentialEquivalence-2020,"Only finitely many of the infinitely many coins came up heads.  What should you now think about your own coin?  At first blush, symmetry seems to dictate that your credence stays at ½; nothing distinguishes your coin from the others, and the physical mechanism that produced its outcome was still a fair, independent toss.  Yet the announcement “only finitely many heads were tossed” is not innocent background information.  It is an epistemically radical constraint on the global outcome.  In what f",openai/o3,rubric_v2_tryhard,5,False,openai/o3,5,6,5,5,5,5,31,2026-02-04T02:08:09.017945,9594,0,3591,1408
Builes-ParadoxEvidentialEquivalence-2020,"Heads You Win? Conditional Credence, Symmetry, and the Measure-Zero Event of “Only Finitely Many Heads”

1. Framing the Puzzle  

You and countably many companions each flip an independent, fair coin. With eyes still shut you learn that, incredibly, only finitely many of the infinitely many coins came up heads. Call this information F. What should be your posterior credence that your own coin is heads?  

A first impulse is “still ½.” After all, your coin was flipped fairly and independently of ",openai/o3,rubric_v2_tryhard,6,False,openai/o3,5,5,5,5,5,4,29,2026-02-04T02:08:09.017945,12316,0,4149,1408
Builes-ParadoxEvidentialEquivalence-2020,"Only finitely many heads occurred.  Counting the infinitely many coins, then, there exists some natural number K such that exactly K of the coins—no more, no less—landed heads and every remaining coin landed tails.  You are holding one of the coins (call it coin 0).  What should your rational degree of belief be that coin 0 is among the K lucky ones?

I shall argue that the correct posterior credence is 0: upon learning that only finitely many heads were tossed, you should be virtually certain t",openai/o3,rubric_v2_tryhard,7,False,openai/o3,5,6,5,5,5,4,30,2026-02-04T02:08:09.017945,9815,0,3798,1408
Builes-ParadoxEvidentialEquivalence-2020,"Heads‐Up in the Null Set: Why Learning that “Only Finitely Many Coins Landed Heads” Underdetermines Your Own Odds

1. The Set-Up and the Temptation  
Countably many agents—call them 0,1,2,…—each toss an independent fair coin. You are agent 0 and, like the others, have not yet inspected your outcome. A loudspeaker then announces:

(E)  “Remarkably, only finitely many of the coins came up heads.”

Should you revise the prior ½ that your own coin is heads?  
Two temptations pull in opposite directi",openai/o3,rubric_v2_tryhard,8,False,openai/o3,5,3,5,4,4,4,25,2026-02-04T02:08:09.017945,10236,0,4096,1728
Builes-ParadoxEvidentialEquivalence-2020,"Only finitely many heads!  Although the sentence sounds innocuous, it radically up-ends the probabilistic landscape.  Under an ordinary product measure for countably many fair and independent coin-flips, the event

 F = “the total number of heads is finite”

has probability 0.  If you are told with certainty that F has in fact occurred, you are being given information that the original model regarded as practically impossible.  How should a Bayesian rational agent update on such information?  I ",openai/o3,rubric_v2_tryhard,9,False,openai/o3,5,5,5,5,5,5,30,2026-02-04T02:08:09.017945,11528,0,4022,1408
Builes-ParadoxEvidentialEquivalence-2020,"Heads Once in a Blue Moon: Conditional Belief on a Probability-Zero Event  

1. The question and the puzzle  

You and countably many companions each toss a fair coin. Before anyone looks, you are told that “only finitely many coins landed heads.” Intuitively the information feels global, almost irrelevant to your own coin: why should learning something about the infinite tail of other tosses affect the fifty–fifty balance of yours? Yet a moment’s reflection suggests the opposite: if only finite",openai/o3,rubric_v2_tryhard,10,False,openai/o3,5,5,6,6,6,4,32,2026-02-04T02:08:09.017945,12666,0,4377,1664
Builes-ParadoxEvidentialEquivalence-2020,"Heads or Tails After an Impossible Announcement?  
A 2 000-Word Inquiry into Zero-Probability Updates, Symmetry, and Countable Additivity
─────────────────────────────────────────────────────────────────────────
1. The Set-Up and the Puzzling Report  
We inhabit a room with countably many agents ⟨A₀, A₁, A₂, …⟩. Each flips an independently fair coin. Before anyone inspects the outcome we are told:

  (R)  Only finitely many of the coins have landed Heads.

Because a fair coin lands Heads with pr",openai/o3,rubric_v2_tryhard,11,False,openai/o3,5,6,6,6,5,4,32,2026-02-04T02:08:09.017945,12045,0,4783,2048
Builes-ParadoxEvidentialEquivalence-2020,"THESIS 

When you discover that out of a countably infinite collection of fair and independent coin-flips only finitely many came up heads, you should—on pain of inconsistency—set your credence that your own coin landed heads to 0 (or, if you prefer a non-classical but still regular probability measure, to an infinitesimal).  The initial ½-credence is wiped out, not because the coin has ceased to be fair, but because the information that “only finitely many heads occurred” is probabilistically e",openai/o3,rubric_v2_tryhard,12,False,openai/o3,5,5,5,5,4,5,29,2026-02-04T02:08:09.017945,11717,0,3622,832
Builes-ParadoxEvidentialEquivalence-2020,"Heads I win, tails you win?  
Updating on a probability-zero event

1. The set-up and the puzzle  

A countable infinity of people—𝑃₀, 𝑃₁, 𝑃₂, …—each tosses an independent, fair coin. Before anyone looks, we are told something that, from the point of view of ordinary probability theory, is virtually impossible: only finitely many of the infinitely many coins have landed heads. Call that information FIN. What credence should 𝑃₀ (you) now assign to the proposition H₀ that your own coin came up hea",openai/o3,rubric_v2_tryhard,13,False,openai/o3,5,6,5,6,5,4,31,2026-02-04T02:08:09.017945,9661,0,5984,3712
Builes-ParadoxEvidentialEquivalence-2020,"A Miracle in an Infinite Coin-Room:  What Ought You Now Believe?

1.  Framing the puzzle

Imagine an ω-long row of fair coins, one for each person in an infinite room.  All coins are flipped simultaneously but concealed.  A loud-speaker then announces the seemingly impossible:  “Only finitely many of the flips came up heads.”  Your epistemic question is local—what to believe about your own coin—yet it is posed against a global background in which something of probability 0 has just been learned.",openai/o3,rubric_v2_tryhard,14,False,openai/o3,5,4,5,5,5,4,28,2026-02-04T02:08:09.017945,8841,0,4746,2560
Enoch-FalseConsciousnessLiberals-2020,"              What Explains the Autonomy Deficit of Adaptive Preferences?  
                 A Relational-Historical Diagnosis

1. Introduction and Thesis

People often learn to want what they can realistically get. An inmate starts desiring the quiet predictability of prison life; an under-resourced rural girl claims she never wanted to attend school; a long-term care worker insists that “cleaning bedpans is my calling.” These are paradigm cases of adaptive preference formation: a person’s moti",openai/o3,rubric_v2_tryhard,0,False,openai/o3,5,5,5,6,6,6,33,2026-02-04T02:08:09.017945,16150,0,3825,640
Enoch-FalseConsciousnessLiberals-2020,"                      *Adaptive Preferences and the Limits of Self-Authorship* 

1. The Puzzle  

Poor women who say they “never wanted” an education, long-term prisoners who “prefer” the regimented life of the institution, members of a caste who “choose” the work that stigmatizes them—these are standard examples of adaptive preferences (APs).  Their common structure is this: (i) objective constraints—material, social, or psychological—make certain valuable options practically unavailable; (ii) ",openai/o3,rubric_v2_tryhard,1,False,openai/o3,6,5,6,6,6,5,34,2026-02-04T02:08:09.017945,15593,0,3866,576
Enoch-FalseConsciousnessLiberals-2020,"Autonomy is ordinarily thought to be something that inheres in the person: it is my reflective endorsement, my coherent will, my freely chosen ends that make a course of action truly mine.  Yet adaptive preferences—preferences that have bent themselves around the limited, often oppressive, spaces of action actually available to an agent—seem to slip through the mesh of that familiar net.  A woman in a deeply patriarchal village who has come genuinely to prefer not to be educated, or Sen’s well-k",openai/o3,rubric_v2_tryhard,2,False,openai/o3,6,5,5,6,6,6,34,2026-02-04T02:08:09.017945,15399,0,3753,512
Enoch-FalseConsciousnessLiberals-2020,"​1. Introduction and Thesis

Imagine two women who both declare, sincerely and reflectively, that what they most want is to marry at fourteen and leave school. One lives in a rural district of Niger where early marriage is expected and secondary schooling for girls is all but unavailable; the other lives in Helsinki, where no such social pressure exists and first‐rate education is free. We are strongly inclined to say that the Nigerien girl’s preference is not as fully her own as the Finn’s, eve",openai/o3,rubric_v2_tryhard,3,False,openai/o3,6,5,6,6,6,6,35,2026-02-04T02:08:09.017945,14341,0,3311,448
Enoch-FalseConsciousnessLiberals-2020,"                                    Adaptive Preferences and the Anatomy of Impaired Autonomy  
                                                 (≈ 2,050 words)

1. The Puzzle  

An “adaptive preference” is one that bends to the agent’s constrained option set. A woman who is barred from higher education and therefore comes to “prefer” leaving school at twelve; a member of an oppressed caste who “prefers” the menial work allotted to him; a long-term prisoner who “prefers” incarceration to the ris",openai/o3,rubric_v2_tryhard,4,False,openai/o3,5,5,6,6,6,5,33,2026-02-04T02:08:09.017945,15013,0,3334,320
Enoch-FalseConsciousnessLiberals-2020,"1. Setting the Problem

Imagine a young Dalit woman in rural Uttar Pradesh who tells the visiting researcher, without hesitation, that she does not wish to finish school. She “really wants” to marry at sixteen, to work in the fields, and to raise children. Her peers who have migrated to Delhi as domestic workers, she insists, are “too modern” and “live like servants.” The conversation feels tragic. On the one hand, the preference is emphatically hers: no one is coercing her, and she reaffirms it",openai/o3,rubric_v2_tryhard,5,False,openai/o3,6,5,6,6,6,6,35,2026-02-04T02:08:09.017945,13639,0,3324,576
Enoch-FalseConsciousnessLiberals-2020,"1. Introduction and Thesis

Imagine two women who profess to “prefer” marrying at fourteen. The first lives in an affluent liberal society and, having surveyed a wide field of alternatives, wants an early wedding because she is exhilarated by the prospect of devoting her twenties to child-rearing. The second inhabits a rural district in which girls who refuse early marriage lose social standing, confront economic destitution, and invite family violence. Though both women voice the same preferenc",openai/o3,rubric_v2_tryhard,6,False,openai/o3,6,5,5,6,6,5,33,2026-02-04T02:08:09.017945,15810,0,3574,576
Enoch-FalseConsciousnessLiberals-2020,"“Adaptive preferences” are the preferences a person forms in order to make constrained lives feel livable: the fox who finds the grapes “sour,” the factory worker who decides she “has never wanted” higher education, the woman in a patriarchal village who comes genuinely to prefer female circumcision for herself and her daughters.  Philosophers puzzle over why such preferences seem to lack full authority over the agents who hold them.  After all, autonomy normally requires that an action or prefe",openai/o3,rubric_v2_tryhard,7,False,openai/o3,5,5,5,6,6,5,32,2026-02-04T02:08:09.017945,12041,0,2861,448
Enoch-FalseConsciousnessLiberals-2020,"1. Introduction: The puzzle of adaptive preference

Imagine a teenager in a rural village who announces that she does not want to finish secondary school because “books are not for girls.” Outsiders suspect something is askew: her avowed preference looks compatible with self-government—she is not being frog-marched to the fields—but it simultaneously looks like the signature of oppressive norms that have colonized her imagination. The general phenomenon is what Jon Elster called “adaptive prefer",openai/o3,rubric_v2_tryhard,8,False,openai/o3,6,5,5,5,6,5,32,2026-02-04T02:08:09.017945,13097,0,2904,384
Enoch-FalseConsciousnessLiberals-2020,"                                               ————————————————————
                       Adaptive Preferences and the Sources of Autonomy‐Deficit
                                               ————————————————————

1. Orientation and thesis  

The phenomenon of adaptive preference—an agent’s having come genuinely to want what is feasible for her given serious constraints—seems to undermine the very idea that satisfying what someone wants is sufficient for respecting her autonomy.  Why does aut",openai/o3,rubric_v2_tryhard,9,False,openai/o3,6,6,6,6,7,5,36,2026-02-04T02:08:09.017945,15697,0,3435,512
Enoch-FalseConsciousnessLiberals-2020,"                                           Adaptive Preferences and the Sources of Autonomy-Deficit  
                                           —toward a process-relational account—  

1. Framing the Puzzle  

Many people come to desire exactly what oppressive social structures make easily available.  
• The long-term prisoner develops a taste for “yard time” over mountain hikes.  
• The factory child in Dhaka regards education as a nuisance and a sewing machine as a blessing.  
• The undocumen",openai/o3,rubric_v2_tryhard,10,False,openai/o3,6,5,6,6,6,5,34,2026-02-04T02:08:09.017945,14521,0,3489,512
Enoch-FalseConsciousnessLiberals-2020,"                                       Adaptive Preferences and the Eclipse of Autonomy  
                                           – Why History, Not Mere Hierarchy, Matters –  

1. Setting the Problem  
In the mid-1970s Amartya Sen interviewed famine-stricken widows in rural Bengal. Asked whether they suffered, many answered, “Not really; I have grown used to it.” A decade later, Martha Nussbaum met women in Rajasthan who declared they did not “need” literacy and that eating last, after the m",openai/o3,rubric_v2_tryhard,11,False,openai/o3,5,5,5,6,6,5,32,2026-02-04T02:08:09.017945,11278,0,2748,448
Enoch-FalseConsciousnessLiberals-2020,"1. Introduction: the riddle of cheerful deprivation  

A woman in a drought-prone village reports that she “never really wanted” to attend school. Asked why, she explains that walking four hours each day to collect water for her family “makes her feel useful,” whereas schooling is “a luxury for city girls.” Her preference is neither coerced in the familiar sense (no one is holding a gun to her head) nor obviously irrational (fetching water is indeed necessary). Yet many of us hesitate to treat h",openai/o3,rubric_v2_tryhard,12,False,openai/o3,6,5,6,6,6,6,35,2026-02-04T02:08:09.017945,14544,0,3267,384
Enoch-FalseConsciousnessLiberals-2020,"                                                   Adaptive Preferences and the Anatomy of Autonomy
                                                   -------------------------------------------------

1. Setting the Puzzle  
The literature on *adaptive preferences* begins with an everyday observation: when our option set shrinks, what we want often shifts to fit the new menu. The fox, unable to reach the grapes, decides they were probably sour anyway; a child growing up in a desert comes genuin",openai/o3,rubric_v2_tryhard,13,False,openai/o3,5,5,5,5,6,5,31,2026-02-04T02:08:09.017945,15496,0,3739,640
Enoch-FalseConsciousnessLiberals-2020,"  Imagine a rural woman in a deeply patriarchal community who, when asked about her life goals, says without hesitation that what she most wants is to marry early, bear many sons, and never leave her village. A development worker worries that the woman’s preference is “adaptive”: given grinding poverty, the near-certainty of social ostracism for the unmarried, and a lifetime of messages about women’s proper role, her desire appears to have been shaped by oppressive constraints rather than by ope",openai/o3,rubric_v2_tryhard,14,False,openai/o3,5,5,5,5,6,5,31,2026-02-04T02:08:09.017945,14501,0,3026,192
Franzn-EvaluativeDiscourseAffective-2020,"1. Setting the Stage  

Any argument that the English verb ‘find’—in its “subjective attitude” use—designates a non-cognitive, affect-laden state must earn its keep on empirical grounds.  The claim cannot be settled by stipulating that ‘find’ “sounds” more emotive than ‘believe’.  We need converging linguistic and psychological tests that line up ‘find p’ with paradigmatic affective states such as loving, enjoying, detesting, and appreciating, and that set it apart from doxastic states such as b",openai/o3,rubric_v2_tryhard,0,False,openai/o3,5,5,5,5,5,5,30,2026-02-04T02:08:09.017945,12171,0,3569,768
Franzn-EvaluativeDiscourseAffective-2020,"1. Introduction and Thesis  

The semantics of the English verb ‘find’ has recently attracted the attention of philosophers of language because of its apparently selective taste in complements.  One may perfectly well say

    (1) Holmes finds Saltimbocca tasty.  
    (2) She finds lying wrong.  

but one balks at

    (3) *Holmes finds Saltimbocca made-of-pasta.  
    (4) *She finds lying committed-on Tuesday.  

Only evaluative predicates—tasty, ugly, cruel, admirable, beautiful, boring—embed ",openai/o3,rubric_v2_tryhard,1,False,openai/o3,5,5,4,5,5,5,29,2026-02-04T02:08:09.017945,14750,0,4319,1088
Franzn-EvaluativeDiscourseAffective-2020,"Thesis  

The attitude verb ‘find’ does not attribute a belief-like, truth-evaluating state at all.  What it attributes is an affective stance—roughly, a felt pro- or con-attunement toward an object or situation.  In this respect ‘find’-states belong in the same psychological family as loving, hating, detesting, relishing, and appreciating, rather than in the family that includes believing, judging, or thinking.  A cluster of linguistic, phenomenological, behavioural, and psycholinguistic facts ",openai/o3,rubric_v2_tryhard,2,False,openai/o3,5,5,4,5,5,5,29,2026-02-04T02:08:09.017945,13219,0,4183,1088
Franzn-EvaluativeDiscourseAffective-2020,"               “–‘You find oak-smoke beautiful, Watson.’  
               –‘I do.’  
               –‘But you could be wrong about whether it is oak-smoke?’  
               –‘That question simply misfires.’”  

0. Orientation and Thesis  
English has two homophonous verbs spelt find.  One is extensional (“find the key”).  The other, our target, is an attitude-ascribing predicate that takes small-clause complements: “Holmes finds the view sublime.”  I shall defend the thesis that the mental stat",openai/o3,rubric_v2_tryhard,3,False,openai/o3,5,6,5,6,6,6,34,2026-02-04T02:08:09.017945,10560,0,3146,768
Franzn-EvaluativeDiscourseAffective-2020,"1. Orientation and Thesis

English offers two routes for saying favourable things about eggplant: the “objective” route—“Eggplant is tasty”—and the “subjective-attitude” route—“I find eggplant tasty.”  A naïve gloss treats the second as a mere report that one believes the first; the difference looks like modest hedging.  I shall argue that this gloss is wrong.  The mental state ascribed by the find-construction is not a cognitive belief at all but a non-cognitive, affect-laden attitude of the sa",openai/o3,rubric_v2_tryhard,4,False,openai/o3,5,5,5,5,4,5,29,2026-02-04T02:08:09.017945,13208,0,3630,768
Franzn-EvaluativeDiscourseAffective-2020,"1. Introduction and Thesis  

Expressivists hold that normative and evaluative language functions primarily to express non-cognitive, affect-like states rather than to describe worldly facts.  A long-standing worry about the view is that, whatever may be true in the armchair, ordinary linguistic data seem to treat “It’s wrong to X” exactly on a par with “It rained yesterday”: both embed under tense, negation, and propositional‐attitude verbs such as ‘believe’ and ‘know’.  If the grammar treats t",openai/o3,rubric_v2_tryhard,5,False,openai/o3,5,5,4,5,5,5,29,2026-02-04T02:08:09.017945,13665,0,4425,1280
Franzn-EvaluativeDiscourseAffective-2020,"1. Setting the Stage  

Ordinary English contains (at least) two homophonous verbs spelled “find.”  One is the familiar factive discovery verb as in “I found that the pipe was broken,” on a par with “discover” or “learn.”  The other—our target here—is the subjective-attitude verb that takes a bare small-clause complement and requires an evaluative predicate:  

 (a) Sherlock finds Saltimbocca tasty.  
 (b) *Sherlock finds Saltimbocca vegetarian.  

Call this second item find₂.  The question is w",openai/o3,rubric_v2_tryhard,6,False,openai/o3,5,6,5,5,5,5,31,2026-02-04T02:08:09.017945,14000,0,3682,640
Franzn-EvaluativeDiscourseAffective-2020,"1. Introduction and Thesis  

What kind of mental state is picked out when an English speaker says “Holmes finds Saltimbocca tasty” or “Rosa finds lying wrong”?  My thesis is that ‘find’-constructions attribute a genuinely affective attitude rather than a belief-like cognitive state.  The attitude is (a) valenced, (b) motivationally potent, and (c) insensitive to the ordinary epistemic norms that govern belief.  In short, ‘finding’ something tasty, beautiful, offensive, cruel, etc. belongs to th",openai/o3,rubric_v2_tryhard,7,False,openai/o3,5,6,5,5,6,6,33,2026-02-04T02:08:09.017945,13266,0,3611,576
Franzn-EvaluativeDiscourseAffective-2020,"                                  FINDING AS FEELING  
             Linguistic and Philosophical Evidence that “find-” States are Affective


0. Orientation  

Meta-ethical expressivists hold that moral and other evaluative utterances function less like the assertion of ordinary facts and more like the voicing of conative or affective attitudes.  A promising way to test that claim is to look at the verbs that canonically embed evaluative material.  In current English, the clearest such verb is t",openai/o3,rubric_v2_tryhard,8,False,openai/o3,5,5,5,5,5,5,30,2026-02-04T02:08:09.017945,13398,0,4026,1088
Franzn-EvaluativeDiscourseAffective-2020,"1. Preview and Thesis  

Linguists have long noticed that a small family of English attitude verbs—find, consider, regard, deem—behave very differently from the more familiar belief-report verbs think, believe, be certain, know.  They select only a narrow class of predicates (tasty, cruel, boring, beautiful, unjust), trigger distinctive patterns of inference and disagreement, and pattern syntactically with paradigmatically affective verbs such as love, hate, enjoy, and fear.  I shall defend the ",openai/o3,rubric_v2_tryhard,9,False,openai/o3,5,5,5,5,6,6,32,2026-02-04T02:08:09.017945,12777,0,3287,448
Franzn-EvaluativeDiscourseAffective-2020,"                     What Sort of Mental State Is Attributed by English “Find”-Constructions?
                       Evidence for Their Affective, Non-Cognitive Character
                       ---------------------------------------------------------

0. Orientation and Thesis

The English verb “find,” when used with an adjective (“Holmes finds Saltimbocca tasty,” “She finds lying wrong”), attributes a mental state that differs strikingly from ordinary beliefs.  On inspection, that state belong",openai/o3,rubric_v2_tryhard,10,False,openai/o3,5,5,5,5,5,5,30,2026-02-04T02:08:09.017945,12913,0,3743,768
Franzn-EvaluativeDiscourseAffective-2020,"                                   What Sort of State Is “Finding” Something Tasty or Wrong?  
                         Linguistic and Psychological Evidence for a Non-Cognitive, Affective Analysis  
                         ---------------------------------------------------------------------------

1. Thesis and Plan  

I shall defend the following thesis:  

   The attitude ascribed by the English subjective‐attitude verb ‘find’—as in ‘Holmes finds
   Saltimbocca tasty’ or ‘She finds lying wr",openai/o3,rubric_v2_tryhard,11,False,openai/o3,5,5,4,5,5,5,29,2026-02-04T02:08:09.017945,15415,0,3903,448
Franzn-EvaluativeDiscourseAffective-2020,"                        “I don’t find olives tasty.”  
                        “Really?  But you know they contain exactly the same aromatic  
                        compounds as extra-virgin olive oil!”  

The exchange sounds hopelessly beside the point.  Unlike questions of chemical composition, the matter at issue—whether olives are tasty—is settled, conversationally, by how one feels toward the flavor.  English speakers mark this strikingly with the verb *find*.  We *find* things tasty, cru",openai/o3,rubric_v2_tryhard,12,False,openai/o3,5,6,5,5,5,6,32,2026-02-04T02:08:09.017945,15770,0,3960,576
Franzn-EvaluativeDiscourseAffective-2020,"1. Introduction and Thesis  

Philosophers who defend expressivism about the evaluative often look to natural‐language data for independent corroboration.  English ‘find’—as in ‘Holmes finds saltimbocca tasty’—is a particularly promising piece of evidence.  I shall argue that the mental state attributed by ‘find’-constructions is non-cognitive and specifically affective.  More exactly:

     Thesis: In English (and in close cross-linguistic analogues), the verb ‘find’ does not ascribe a belief-l",openai/o3,rubric_v2_tryhard,13,False,openai/o3,5,5,4,5,4,5,28,2026-02-04T02:08:09.017945,12095,0,3549,832
Franzn-EvaluativeDiscourseAffective-2020,"Affective Finding:
Why the Attitude Attributed by “Find”-Constructions Is Non-Cognitive

1. Setting the Stage  
English contains a subtle but revealing linguistic contrast. We comfortably say:

  (1) Holmes finds Saltimbocca tasty.  
  (2) She finds lying wrong.

Yet the following are odd or ungrammatical:

  (3) *Holmes finds Saltimbocca made of veal.  
  (4) *She finds lying practiced by politicians.

Only evaluative predicates—tasty, wrong, cruel, beautiful, fun, boring—fit smoothly after the",openai/o3,rubric_v2_tryhard,14,False,openai/o3,5,5,4,5,4,5,28,2026-02-04T02:08:09.017945,12923,0,3660,896
GALLOW-CAUSALDECISIONTHEORISTS-2020,"A Failure of Exogenous Parameters: Why CDT’s Sensitivity to Act-Probabilities Undermines Its Guidance in Death-in-Damascus Cases
––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––––

1. The issue in view

Causal Decision Theory (CDT) tells a deliberating agent to maximise causal expected utility (CEU).  Roughly,

 CEU(A) = Σs P(s | do A) · U(A, s),

where the sum ranges over states that are *not* causally downstream of act A.  In garden-variety choices, the probabilit",openai/o3,rubric_v2_tryhard,0,False,openai/o3,5,6,5,6,6,5,33,2026-02-04T02:08:09.017945,13310,0,3981,768
GALLOW-CAUSALDECISIONTHEORISTS-2020,"1. Introduction and thesis

The “Death in Damascus” story looks innocent: you must decide whether to go to Damascus or Aleppo, knowing that a more-than-human tracker called Death almost always finds you, basing his hunt on a highly reliable prediction of which city you will choose. Yet, once one writes down the causal decision-theoretic expected utilities, oddities appear. The utilities of Damascus and Aleppo are explicit functions of your current credence that you will pick them. As you deliber",openai/o3,rubric_v2_tryhard,1,False,openai/o3,6,5,5,5,6,5,32,2026-02-04T02:08:09.017945,10891,0,3151,704
GALLOW-CAUSALDECISIONTHEORISTS-2020,"Causal Decision Theory and the Dependence on Act Probabilities: Instability, Dialectic, and a Possible Repair

1. Setting the Stage  

You are a traveller. Death, who makes shrewd but not infallible predictions of human behaviour, usually guesses that people go to Damascus; his success rate is, say, 80 %. If he predicts that you will go to Damascus, he waits for you there; if he predicts Aleppo, he goes there. You would prefer to avoid him. On Tuesday night you know all this and must decide wher",openai/o3,rubric_v2_tryhard,2,False,openai/o3,5,6,5,6,6,5,33,2026-02-04T02:08:09.017945,13930,0,3511,448
GALLOW-CAUSALDECISIONTHEORISTS-2020,"Death waits in Damascus. You know that tomorrow he will be in whichever city—Damascus or Aleppo—he predicts you will visit. His predictions are highly but not perfectly reliable, and he has a slight bias toward guessing “Damascus.” Tonight you must decide where to go. According to orthodox causal decision theory (CDT), you evaluate each available act by its causal expected utility: sum, over possible world-states not downstream of your act, of the utility of that act in the state weighted by the",openai/o3,rubric_v2_tryhard,3,False,openai/o3,5,5,5,5,6,5,31,2026-02-04T02:08:09.017945,16692,0,4486,960
GALLOW-CAUSALDECISIONTHEORISTS-2020,"The Death in Damascus story has become a laboratory parable for probing weaknesses in Causal Decision Theory (CDT).  The case is simple enough to recount in a paragraph, yet rich enough to expose a structural feature of CDT that has received surprisingly little sustained analysis: CDT’s expected‐utility calculation for an act A explicitly includes the agent’s own present credence that she will perform A.  In ordinary cases that dependence is harmless (indeed, invisible), because the world state ",openai/o3,rubric_v2_tryhard,4,False,openai/o3,5,6,5,6,5,5,32,2026-02-04T02:08:09.017945,11807,0,3385,704
